name,wgs_lat,wgs_lng,type_code,base_type,sub_type,category
北京盛唐本草科技有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
派顿数据公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
亚设瑞玛科技贸易（北京）有限公司,39.9648175701339,116.317026877445,"170207",公司企业,公司,商业贸易
北京凯高广告传播有限公司,39.9648175701339,116.317026877445,"170201",公司企业,公司,广告装饰
韩国希杰家庭购物有限公司北京代表处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
趋势引领信息咨询有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京四方基业能源技术有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
以色列阿贝斯有限公司北京代表处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京中视网元娱乐科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
天弘基金管理有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京中科能能源高科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京戏谷在线软件有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京华宸卓业装饰有限公司,39.9648175701339,116.317026877445,"170201",公司企业,公司,广告装饰
北京新立基真空玻璃技术有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
艾德睿智国际教育咨询有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京百朗教育发展有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
久之游信息技术（上海）有限公司北京分公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京飞客瑞康科技发展有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
江民国应信息技术服务有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
德国海斯机械工程有限公司北京代表处,39.9648175701339,116.317026877445,"170202",公司企业,公司,建筑公司
筑邦百扬物业管理有限公司紫金庄园管理部,39.9649401695105,116.303285170297,"170200",公司企业,公司,公司
北方之星数码技术（北京）有限公司,39.9653656667738,116.301871063092,"170200",公司企业,公司,公司
北京合力金桥系统集成有限公司,39.9653656667738,116.301871063092,"170200",公司企业,公司,公司
长城宽带网络服务有限公司,39.9653656667738,116.301871063092,"170206",公司企业,公司,网络科技
北京中质华检科技有限公司,39.9653656667738,116.301871063092,"170206",公司企业,公司,网络科技
中讯软件集团股份有限公司,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
山上电子贸易（上海）有限公司北京办事处,39.9544397716884,116.316614128839,"170204",公司企业,公司,机械电子
北京联星科通微电子技术有限公司（光大国信大厦北）,39.9561446181824,116.316136002611,"170204",公司企业,公司,机械电子
北京清研利华科技发展有限公司,39.9561446181824,116.316136002611,"170206",公司企业,公司,网络科技
北京泰隆诚方商贸有限公司,39.9561446181824,116.316136002611,"170207",公司企业,公司,商业贸易
北京知金教育科技有限公司,39.9561446181824,116.316136002611,"170206",公司企业,公司,网络科技
欣邦宝通计算机网络系统开发有限公司,39.9561446181824,116.316136002611,"170206",公司企业,公司,网络科技
北京理工北阳爆破工程技术有限责任公司,39.9561446181824,116.316136002611,"170200",公司企业,公司,公司
北京倍尼尔科技发展有限公司,39.9561446181824,116.316136002611,"170206",公司企业,公司,网络科技
英保达资讯（天津）有限公司北京分公司,39.9561446181824,116.316136002611,"170200",公司企业,公司,公司
美国ＥＴ＆Ｔ　Ｉｎｃ．北京代表处,39.9561446181824,116.316136002611,"170200",公司企业,公司,公司
北京理工创新高科技孵化器有限公司,39.9561446181824,116.316136002611,"170200",公司企业,公司,公司
北京宏捷玉鑫科技开发有限公司,39.9561446181824,116.316136002611,"170206",公司企业,公司,网络科技
北京瑞五星口腔器材有限公司,39.9542576543149,116.317723619062,"170200",公司企业,公司,公司
威斯顿国际集团北京代表处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
美国研诺逻辑科技有限公司北京代表处,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
ＰＭＣ－ｓｉｅｒｒａ，　Ｉｎｃ．　Ｂｅｉｊｉｎｇ　Ｏｆｆｉｃｅ,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
上海微欣工贸有限公司北京分公司,39.9648175701339,116.317026877445,"170207",公司企业,公司,商业贸易
北京清网华科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京艾派克机械设备有限公司,39.9648175701339,116.317026877445,"170204",公司企业,公司,机械电子
北京华深科技发展有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京华东世纪电子技术有限公司,39.9648175701339,116.317026877445,"170204",公司企业,公司,机械电子
爱奇新星（北京）信息科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
京都薇薇美容技术开发有限公司,39.9624643039698,116.317214745701,"170200",公司企业,公司,公司
北京安华兴餐饮管理服务有限公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
中电通信科技有限责任公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
北京银河创新技术发展有限公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
北京融海恒信咨询有限公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
广州品尚信息技术有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
都市心怡广告公司,39.9659674073208,116.305349668384,"170201",公司企业,公司,广告装饰
盖特佳信息安全技术股份有限公司,39.9653656667738,116.301871063092,"170200",公司企业,公司,公司
英斯特朗北京办事处,39.9637383548315,116.314542660455,"170200",公司企业,公司,公司
海淀区电通电力设备代维护公司,39.9668958906365,116.316293287501,"170200",公司企业,公司,公司
亚信科技（中国）有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
联想亚信科技有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
天柏集团北京办事处,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
北京思必达优教育科技有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
北京斯大天星打印机维修有限公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
中电华清微电子工程中心有限公司,39.9633977434111,116.317488003624,"170204",公司企业,公司,机械电子
中洲企业,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
北京瑞智汇金网络科技有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
华资资产管理有限公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
中创软件工程股份有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
北京恒电电源设备公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
北京冠特科技有限公司,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
中国机床销售与技术服务公司,39.9633977434111,116.317488003624,"170200",公司企业,公司,公司
３６５数码网,39.9633977434111,116.317488003624,"170206",公司企业,公司,网络科技
埃德尔,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京德农种业有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京中天通达电梯工程有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京瑞艾利教育科技有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京力劲博电源科技有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
ＤＡＬＳＡ（亚太）有限公司北京代表处,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
品牌中国产业联盟网,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京智杰联合科技发展有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京万岩通软件有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京弘业兴泰信息技术有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
时代山源自动化控制技术有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京环球启达翻译咨询有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京领学教育咨询有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京鼎信优威光子科技有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
中阿友谊国际经济咨询有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
蔚蓝网,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京诺达咨询有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京东方瑞科信息技术有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
博朗（北京）能源技术有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京伯士网才文化发展有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京天德高科技集团公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
大同齿轮集团有限责任公司北京办事处,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
星座科技有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京鸿润物业管理有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京华景世纪管理咨询有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京天润天溢国际商贸有限公司,39.9633812847896,116.318770071255,"170207",公司企业,公司,商业贸易
宇高通讯设备有限公司北京分公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京博控自动化技术有限公司,39.9633812847896,116.318770071255,"170200",公司企业,公司,公司
北京欧德克自动化科技有限公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
北京壹鼎科技文化有限责任公司,39.9633812847896,116.318770071255,"170206",公司企业,公司,网络科技
